default,amount,grade,years,ownership,income,age,y_pred,y_proba
4223,1,4800,C,4.0,RENT,36000.0,22,1,0.82
4224,0,4000,C,0.0,RENT,17500.0,21,0,0.27
4225,1,3800,D,0.0,OWN,20400.0,22,1,0.87
4226,0,11500,A,17.0,OWN,60000.0,22,0,0.04
4227,0,7500,A,3.0,MORTGAGE,83000.0,31,0,0.1
4228,0,9000,C,2.0,RENT,34000.0,24,0,0.17
4229,0,15000,D,3.0,MORTGAGE,58000.0,24,0,0.34
4230,0,6500,B,2.0,RENT,26400.0,29,0,0.22
4231,1,6000,B,4.0,RENT,38004.0,30,1,0.83
4232,0,6000,B,20.0,RENT,80490.0,24,0,0.16
4233,0,10000,A,6.0,RENT,79200.0,28,0,0.09
4234,0,20000,E,0.0,MORTGAGE,120000.0,25,0,0.22
4235,0,5000,C,5.0,RENT,87000.0,36,0,0.25
4236,1,14400,B,8.0,RENT,125000.0,25,1,0.74
4237,0,9300,A,11.0,MORTGAGE,96900.0,24,0,0.04
4238,0,17000,A,3.0,RENT,55782.0,24,0,0.18
4239,1,10000,D,40.0,RENT,30000.0,28,1,0.88
4240,0,8000,D,2.0,RENT,45000.0,41,0,0.19
4241,0,7000,A,2.0,RENT,50000.0,26,0,0.05
4242,1,2800,C,3.0,MORTGAGE,45325.0,23,1,0.75
4243,0,24000,B,29.0,MORTGAGE,85000.0,25,0,0.33
4244,1,8000,C,5.0,MORTGAGE,52000.0,31,1,0.87
4245,0,21000,A,1.0,MORTGAGE,144000.0,36,0,0.01
4246,1,2000,D,2.0,RENT,14400.0,26,1,0.88
4247,1,1950,B,0.0,MORTGAGE,100128.0,24,1,0.78
4248,0,4000,A,7.0,RENT,33000.0,27,0,0.13
4249,1,8000,D,3.0,RENT,52000.0,26,1,0.84
4250,0,20000,B,2.0,MORTGAGE,135000.0,31,0,0.06
4251,0,15000,A,15.0,MORTGAGE,148000.0,22,0,0.06
4252,0,8500,A,5.0,RENT,64777.55,38,0,0.06
4253,0,5000,A,7.0,MORTGAGE,44000.0,25,0,0.05
4254,0,3200,A,2.0,OWN,9600.0,24,0,0.12
4255,1,6250,D,4.0,MORTGAGE,28000.0,43,1,0.9
4256,0,10000,C,7.0,MORTGAGE,38400.0,24,0,0.06
4257,0,15000,D,3.0,RENT,52800.0,32,0,0.21
4258,0,3600,B,4.0,RENT,53000.0,33,0,0.23
4259,1,9400,A,6.0,RENT,33000.0,41,1,0.81
4260,1,16250,B,5.0,RENT,53000.0,26,1,0.78
4261,1,20000,D,2.0,RENT,52000.0,22,1,0.89
4262,0,6000,A,0.0,RENT,33500.0,33,0,0.06
4263,1,3000,C,7.0,RENT,31400.0,31,1,0.9
4264,1,9600,B,3.0,MORTGAGE,39996.0,31,1,0.78
4265,0,8500,C,8.0,MORTGAGE,69383.0,22,0,0.14
4266,0,16500,A,18.0,MORTGAGE,107900.0,26,0,0.0
4267,1,10000,B,0.0,RENT,43200.0,53,1,0.85
4268,0,2800,C,4.0,MORTGAGE,25000.0,21,0,0.13
4269,1,4800,E,11.0,RENT,73200.0,22,1,0.93
4270,0,15000,A,11.0,MORTGAGE,110004.0,25,0,0.05
4271,1,10000,C,18.0,RENT,32000.0,23,1,0.99
4272,0,1450,C,0.0,RENT,17000.0,29,0,0.35
4273,1,8500,C,1.0,MORTGAGE,78000.0,22,1,0.85
4274,1,20000,E,2.0,MORTGAGE,68000.0,25,1,0.9
4275,0,5200,A,8.0,MORTGAGE,48000.0,32,0,0.1
4276,0,6000,B,6.0,RENT,45000.0,38,0,0.21
4277,0,15000,A,15.0,MORTGAGE,95200.0,32,0,0.05
4278,1,22500,A,3.0,MORTGAGE,50000.0,26,1,0.77
4279,0,1000,D,22.0,MORTGAGE,42588.0,21,0,0.31
4280,1,6000,A,3.0,OWN,50000.0,22,1,0.79
4281,0,4000,B,1.0,RENT,26000.0,23,0,0.23
4282,0,33000,E,13.0,MORTGAGE,220000.0,32,0,0.27
4283,1,20000,C,8.0,RENT,75000.0,35,1,0.89
4284,1,7200,A,5.0,OWN,25000.0,23,1,0.73
4285,0,4525,A,6.086331901181525,OWN,24960.0,22,0,0.28
4286,0,3500,C,1.0,RENT,26400.0,22,0,0.26
4287,1,25000,B,9.0,MORTGAGE,84000.0,24,1,0.78
4288,0,4000,B,17.0,MORTGAGE,45000.0,25,0,0.25
4289,1,10000,D,4.0,MORTGAGE,90000.0,28,1,0.86
4290,1,25000,C,1.0,MORTGAGE,130000.0,34,1,0.97
4291,0,25000,E,4.0,MORTGAGE,72400.0,24,0,0.4
4292,1,10000,A,20.0,OWN,59000.0,28,1,0.72
4293,0,6000,A,2.0,RENT,47000.0,22,0,0.27
4294,1,14500,C,3.0,RENT,57996.0,22,1,0.8
4295,0,15000,A,13.0,MORTGAGE,100000.0,22,0,0.01
4296,0,20000,D,0.0,OTHER,79404.0,25,0,0.12
4297,0,4200,A,8.0,MORTGAGE,66000.0,31,0,0.04
4298,1,3000,C,4.0,RENT,18000.0,23,1,0.84
4299,0,14850,A,8.0,RENT,31500.0,25,0,0.14
4300,1,5000,B,3.0,RENT,52000.0,43,1,0.79
4301,0,4000,A,0.0,RENT,55000.0,26,0,0.01
4302,1,6000,B,3.0,RENT,45600.0,26,1,0.71
4303,0,4400,B,7.0,OWN,26496.0,34,0,0.09
4304,1,12000,B,1.0,MORTGAGE,94800.0,23,1,0.7
4305,0,8000,A,2.0,MORTGAGE,64000.0,34,0,0.01
4306,1,7000,A,6.086331901181525,MORTGAGE,45000.0,24,1,0.79
4307,1,12000,D,16.0,RENT,250000.0,27,1,0.83
4308,0,18325,A,11.0,MORTGAGE,159960.0,26,0,0.06
4309,0,2000,C,24.0,MORTGAGE,30000.0,22,0,0.25
4310,1,12000,A,23.0,MORTGAGE,53000.0,25,1,0.72
4311,1,2000,C,2.0,OWN,35000.0,34,1,0.91
4312,1,7000,C,18.0,RENT,67350.0,28,1,0.81
4313,0,6500,A,26.0,MORTGAGE,38500.0,21,0,0.15
4314,0,7000,C,2.0,RENT,24000.0,26,0,0.25
4315,0,3000,B,0.0,MORTGAGE,129600.0,25,0,0.21
4316,1,5000,C,15.0,RENT,83004.0,32,1,0.73
4317,0,12000,C,3.0,MORTGAGE,45000.0,39,0,0.3
4318,1,2500,D,6.0,RENT,38400.0,33,1,0.9
4319,1,10000,B,9.0,RENT,35004.0,34,1,0.83
4320,0,12000,A,11.0,MORTGAGE,65000.0,26,0,0.05
4321,1,4000,B,1.0,MORTGAGE,35000.0,28,1,0.77
4322,0,3000,C,38.0,MORTGAGE,105000.0,24,0,0.16
4323,1,10000,B,3.0,MORTGAGE,80000.0,22,1,0.71
4324,0,1800,C,0.0,RENT,57000.0,22,0,0.33
4325,1,12000,C,9.0,MORTGAGE,88000.0,31,1,0.89
4326,1,7200,B,6.0,RENT,50000.0,35,1,0.81
4327,0,20000,E,13.0,MORTGAGE,90996.0,24,0,0.33
4328,0,17500,E,7.0,RENT,54996.0,24,0,0.22
4329,1,4500,E,2.0,RENT,21000.0,25,1,0.9
4330,0,4800,B,5.0,RENT,26004.0,22,0,0.14
4331,0,3300,B,1.0,MORTGAGE,45000.0,22,0,0.15
4332,0,7800,B,3.0,MORTGAGE,26000.0,23,0,0.26
4333,1,7000,C,7.0,OWN,60000.0,49,1,0.94
4334,0,12475,A,5.0,MORTGAGE,66000.0,48,0,0.04
4335,1,7500,D,7.0,MORTGAGE,50000.0,21,1,0.91
4336,0,7000,A,3.0,OWN,42000.0,22,0,0.16
4337,1,20000,E,18.0,RENT,76000.0,24,1,0.84
4338,1,5000,C,1.0,OWN,30000.0,33,1,0.98
4339,0,12000,D,5.0,RENT,72000.0,34,0,0.22
4340,1,7000,E,5.0,OWN,46800.0,25,1,0.88
4341,0,7200,A,22.0,MORTGAGE,40200.0,21,0,0.12
4342,0,20000,A,4.0,MORTGAGE,59000.0,22,0,0.06
4343,1,4500,B,1.0,MORTGAGE,42000.0,26,1,0.84
4344,0,15000,C,3.0,RENT,122000.0,27,0,0.25
4345,1,20000,D,15.0,MORTGAGE,100000.0,25,1,0.78
4346,1,15450,E,5.0,MORTGAGE,42000.0,28,1,0.96
4347,0,16000,B,20.0,MORTGAGE,300000.0,34,0,0.01
4348,0,10000,B,5.0,RENT,39600.0,22,0,0.16
4349,0,10000,B,0.0,MORTGAGE,75000.0,32,0,0.21
4350,1,1300,C,3.0,RENT,9600.0,24,1,0.86
4351,0,7000,B,11.0,MORTGAGE,59147.0,27,0,0.17
4352,1,3600,C,6.0,MORTGAGE,98000.0,33,1,0.87
4353,0,12000,C,5.0,MORTGAGE,54000.0,22,0,0.27
4354,0,20000,B,0.0,RENT,100000.0,22,0,0.17
4355,0,20000,B,10.0,MORTGAGE,81600.0,25,0,0.05
4356,0,3050,A,13.0,MORTGAGE,30000.0,46,0,0.08
4357,0,8500,B,9.0,MORTGAGE,42000.0,29,0,0.22
4358,1,8400,A,12.0,RENT,72000.0,28,1,0.76
4359,0,9000,B,5.0,MORTGAGE,120000.0,29,0,0.05
4360,0,8000,B,0.0,RENT,26000.0,22,0,0.13
4361,0,35000,A,0.0,MORTGAGE,144000.0,35,0,0.03
4362,1,12000,D,12.0,MORTGAGE,54000.0,22,1,0.9
4363,1,12000,C,1.0,RENT,79500.0,23,1,0.72
4364,0,8000,B,3.0,RENT,52000.0,26,0,0.1
4365,1,18250,C,8.0,RENT,52000.0,25,1,0.84
4366,0,4000,C,4.0,RENT,54000.0,27,0,0.25
4367,1,25000,D,3.0,MORTGAGE,134000.0,35,1,0.97
4368,0,8000,B,3.0,RENT,50000.0,24,0,0.11
4369,0,3000,A,2.0,RENT,64200.0,40,0,0.08
4370,0,23750,B,6.0,MORTGAGE,80000.0,27,0,0.07
4371,1,7200,B,0.0,RENT,14400.0,22,1,0.92
4372,0,12000,A,7.0,RENT,91392.0,23,0,0.16
4373,0,5000,A,0.0,MORTGAGE,95000.0,28,0,0.04
4374,0,19775,B,2.0,RENT,49110.32,30,0,0.12666666666666665
4375,0,7000,A,12.0,RENT,75000.0,36,0,0.09
4376,1,14000,A,11.0,OWN,45600.0,23,1,0.75
4377,0,3250,D,4.0,OWN,25920.0,24,0,0.05
4378,1,19275,E,8.0,RENT,33600.0,40,1,0.83
4379,1,8400,C,6.086331901181525,MORTGAGE,66000.0,27,1,0.92
4380,1,2500,A,6.086331901181525,OWN,12000.0,21,1,0.83
4381,0,25000,B,9.0,MORTGAGE,125000.0,24,0,0.07
4382,0,4000,B,2.0,RENT,24000.0,23,0,0.26
4383,0,7250,A,0.0,RENT,20800.0,30,0,0.03
4384,0,1500,A,2.0,RENT,32004.0,35,0,0.07
4385,1,2400,D,1.0,RENT,30000.0,21,1,0.93
4386,0,15000,B,18.0,RENT,28000.0,22,0,0.19
4387,1,15000,D,1.0,RENT,110000.0,60,1,0.86
4388,1,5800,A,6.086331901181525,RENT,26988.0,31,1,0.94
4389,1,22000,C,4.0,MORTGAGE,83200.0,23,1,0.85
4390,0,5600,A,16.0,RENT,43000.0,32,0,0.15
4391,0,10000,B,1.0,RENT,145000.0,26,0,0.11
4392,0,12000,A,5.0,MORTGAGE,80000.0,25,0,0.04
4393,0,8000,A,5.0,RENT,45286.8,23,0,0.04
4394,1,8000,C,0.0,MORTGAGE,37732.83,35,1,0.87
4395,1,10000,A,18.0,MORTGAGE,55000.0,22,1,0.77
4396,1,5600,D,1.0,RENT,45000.0,22,1,0.86
4397,1,6000,B,1.0,OWN,35000.0,36,1,0.88
4398,0,8000,B,6.0,RENT,25000.0,43,0,0.09
4399,0,3500,B,4.0,MORTGAGE,59000.0,26,0,0.14
4400,0,12000,B,5.0,MORTGAGE,100000.0,24,0,0.05
4401,1,15250,B,4.0,MORTGAGE,90000.0,23,1,0.81
4402,0,9500,A,3.0,RENT,60000.0,36,0,0.15
4403,1,11225,D,14.0,MORTGAGE,31356.0,22,1,0.9
4404,1,2500,C,7.0,MORTGAGE,40000.0,28,1,0.81
4405,1,5000,D,14.0,MORTGAGE,89000.0,24,1,0.83
4406,1,8000,D,0.0,RENT,41600.0,30,1,0.92
4407,1,3550,B,4.0,RENT,38400.0,29,1,0.8
4408,1,4200,D,3.0,RENT,22560.0,22,1,0.88
4409,1,2775,D,0.0,RENT,25000.0,37,1,0.89
4410,0,6300,B,5.0,OWN,28000.0,30,0,0.15
4411,0,4000,D,0.0,OWN,31193.0,22,0,0.31
4412,0,18000,A,11.0,MORTGAGE,99000.0,22,0,0.04
4413,1,20000,B,5.0,MORTGAGE,100970.0,27,1,0.69
4414,0,10000,B,5.0,MORTGAGE,75000.0,25,0,0.18
4415,1,12000,D,5.0,RENT,125000.0,32,1,0.83
4416,1,5350,C,6.0,MORTGAGE,52000.0,36,1,0.81
4417,1,4000,C,11.0,RENT,45000.0,37,1,0.92
4418,1,14500,C,3.0,RENT,43200.0,25,1,0.9
4419,0,10000,C,0.0,MORTGAGE,80000.0,27,0,0.12
4420,1,6000,B,21.0,RENT,63000.0,31,1,0.83
4421,0,4000,D,27.0,MORTGAGE,50000.0,34,0,0.2
4422,1,8000,C,1.0,OWN,30000.0,47,1,0.96
4423,0,20000,B,7.0,MORTGAGE,65004.0,26,0,0.16
4424,0,10000,A,0.0,RENT,25000.0,34,0,0.16
4425,1,10000,B,12.0,RENT,30000.0,22,1,0.96
4426,0,3000,B,9.0,MORTGAGE,88200.0,26,0,0.27
4427,0,12000,A,3.0,OWN,67000.0,22,0,0.07
4428,0,6400,A,21.0,OWN,44000.0,23,0,0.17
4429,0,1000,C,1.0,RENT,25000.0,26,0,0.16
4430,0,9500,B,2.0,RENT,65000.0,47,0,0.09
4431,0,3600,A,14.0,OWN,67000.0,29,0,0.07
4432,0,17600,C,6.086331901181525,RENT,59256.0,25,0,0.21
4433,1,12000,D,1.0,RENT,84000.0,23,1,0.73
4434,0,5200,A,2.0,RENT,30000.0,28,0,0.04
4435,0,1400,B,0.0,RENT,10000.0,24,0,0.07
4436,0,10000,C,0.0,OWN,37000.0,41,0,0.2
4437,1,3000,C,3.0,MORTGAGE,108000.0,27,1,0.76
4438,0,5600,A,12.0,MORTGAGE,72000.0,37,0,0.03
4439,1,20000,C,7.0,RENT,76000.0,26,1,0.88
4440,0,5500,B,1.0,RENT,57000.0,25,0,0.2
4441,0,6000,C,3.0,RENT,22600.0,21,0,0.15
4442,0,12000,A,2.0,MORTGAGE,44000.0,21,0,0.02
4443,0,14500,A,3.0,RENT,55000.0,24,0,0.16
4444,0,12800,B,1.0,MORTGAGE,99600.0,25,0,0.02
4445,0,7000,A,2.0,RENT,31200.0,25,0,0.04
4446,1,4200,A,12.0,RENT,35000.0,22,1,0.84
4447,0,10000,B,3.0,MORTGAGE,54000.0,28,0,0.14
4448,0,13000,B,8.0,RENT,69996.0,23,0,0.15
4449,0,10000,C,4.0,RENT,54996.0,36,0,0.16
4450,0,10000,D,1.0,RENT,26000.0,36,0,0.28
4451,1,15000,B,1.0,RENT,40000.0,23,1,0.78
4452,1,5725,C,3.0,MORTGAGE,22404.0,28,1,0.88
4453,1,7000,B,23.0,MORTGAGE,98100.0,23,1,0.58
4454,0,18600,C,2.0,RENT,99700.0,28,0,0.12
4455,1,6400,E,6.0,RENT,75000.0,26,1,0.93
4456,0,10000,A,1.0,MORTGAGE,60000.0,22,0,0.01
4457,0,17800,B,6.0,MORTGAGE,61781.0,24,0,0.24
4458,0,3000,A,4.0,RENT,45000.0,24,0,0.2
4459,1,3000,C,11.0,RENT,45000.0,26,1,0.85
4460,0,1000,C,2.0,RENT,16800.0,22,0,0.17
4461,0,14000,A,4.0,RENT,80000.0,32,0,0.06
4462,0,5000,B,0.0,RENT,75000.0,30,0,0.06
4463,1,7500,C,1.0,RENT,26300.0,38,1,0.8
4464,1,7200,C,0.0,MORTGAGE,114000.0,34,1,0.9
4465,1,9600,B,1.0,RENT,28800.0,21,1,0.93
4466,0,10000,C,0.0,MORTGAGE,100000.0,26,0,0.14
4467,0,12000,B,0.0,RENT,65000.0,27,0,0.02
4468,1,3000,B,14.0,RENT,43000.0,23,1,0.95
4469,1,1200,B,0.0,RENT,34000.0,26,1,0.79
4470,0,7000,A,11.0,MORTGAGE,57738.0,23,0,0.05
4471,0,10375,A,6.0,MORTGAGE,79000.0,22,0,0.07
4472,0,4000,B,3.0,MORTGAGE,60000.0,24,0,0.18
4473,0,4500,B,21.0,MORTGAGE,60000.0,30,0,0.21
4474,0,20000,A,2.0,RENT,50000.0,55,0,0.11
4475,1,28000,D,13.0,OWN,76000.0,29,1,0.94
4476,0,25000,D,0.0,MORTGAGE,120000.0,24,0,0.12
4477,1,5500,D,2.0,RENT,21700.0,21,1,0.8
4478,0,6000,A,10.0,OWN,43200.0,22,0,0.28
4479,1,10000,C,3.0,RENT,48000.0,25,1,0.9
4480,1,9200,B,6.086331901181525,RENT,22800.0,22,1,0.83
4481,0,9600,B,2.0,RENT,85000.0,23,0,0.1
4482,0,5000,A,19.0,RENT,60000.0,28,0,0.08
4483,0,3000,A,3.0,RENT,25000.0,24,0,0.3
4484,0,8000,A,4.0,RENT,43300.0,24,0,0.15
4485,0,6400,C,3.0,RENT,30000.0,23,0,0.16
4486,0,5400,A,1.0,MORTGAGE,98406.0,32,0,0.05
4487,1,10000,B,28.0,MORTGAGE,56820.0,28,1,0.85
4488,0,6000,A,15.0,RENT,125004.0,28,0,0.11
4489,1,1500,A,5.0,RENT,30000.0,35,1,0.8
4490,1,2200,C,6.086331901181525,RENT,15000.0,29,1,0.96
4491,0,10000,A,0.0,RENT,30000.0,24,0,0.2
4492,0,2500,A,5.0,MORTGAGE,28000.0,23,0,0.29
4493,0,3500,C,1.0,MORTGAGE,60000.0,40,0,0.19
4494,0,15000,B,14.0,MORTGAGE,90000.0,29,0,0.15
4495,0,10000,A,13.0,MORTGAGE,54000.0,30,0,0.16
4496,0,5000,A,7.0,RENT,62000.0,27,0,0.05
4497,1,7000,D,3.0,RENT,120000.0,32,1,0.91
4498,1,9000,B,7.0,RENT,33600.0,21,1,0.78
4499,0,10000,B,2.0,OWN,30000.0,32,0,0.24
4500,0,4500,C,14.0,OWN,12000.0,25,0,0.29
4501,1,25000,D,5.0,RENT,151016.08,31,1,0.98
4502,1,3500,C,3.0,OWN,25000.0,31,1,0.97
4503,1,5000,A,14.0,RENT,37513.0,27,1,0.76
4504,0,10000,C,3.0,RENT,36000.0,22,0,0.04
4505,0,10750,B,3.0,RENT,24960.0,27,0,0.06
4506,0,6000,A,4.0,MORTGAGE,44500.0,28,0,0.06
4507,0,12000,B,8.0,RENT,34000.0,24,0,0.11
4508,0,12000,C,2.0,RENT,37920.0,29,0,0.25
4509,1,7200,B,2.0,RENT,33000.0,29,1,0.88
4510,0,14000,C,0.0,RENT,100000.0,38,0,0.14
4511,0,5600,B,3.0,RENT,60000.0,21,0,0.14
4512,1,5000,A,17.0,MORTGAGE,100000.0,27,1,0.67
4513,1,7000,A,6.086331901181525,OWN,22800.0,30,1,0.95
4514,1,6950,D,0.0,RENT,25000.0,24,1,0.91
4515,0,10000,A,13.0,RENT,54000.0,33,0,0.04
4516,0,10000,F,2.0,MORTGAGE,185000.0,48,0,0.26
4517,0,5000,B,11.0,RENT,108000.0,24,0,0.08
4518,0,12000,A,4.0,RENT,38001.6,24,0,0.11
4519,1,9000,D,23.0,MORTGAGE,54000.0,38,1,0.86
4520,1,12000,B,3.0,RENT,64000.0,22,1,0.76
4521,0,12000,D,2.0,RENT,40046.0,30,0,0.3
4522,0,6000,A,0.0,MORTGAGE,80004.0,26,0,0.09
4523,0,3000,D,13.0,MORTGAGE,42000.0,30,0,0.28
4524,0,8000,D,5.0,RENT,90000.0,22,0,0.26
4525,1,25000,A,3.0,MORTGAGE,53148.0,23,1,0.89
4526,0,9000,D,3.0,MORTGAGE,65993.0,45,0,0.22
4527,0,12000,E,3.0,RENT,125004.0,33,0,0.01
4528,0,3500,A,6.0,MORTGAGE,42000.0,21,0,0.16
4529,1,1800,C,7.0,RENT,40000.0,22,1,0.85
4530,0,7000,B,2.0,RENT,52000.0,25,0,0.07
4531,1,13475,C,1.0,RENT,35000.0,23,1,0.92
4532,1,10000,E,26.0,MORTGAGE,175400.0,33,1,0.86
4533,0,12000,A,0.0,MORTGAGE,75000.0,24,0,0.02
4534,0,10625,D,6.086331901181525,MORTGAGE,30000.0,25,0,0.28
4535,0,5000,C,19.0,MORTGAGE,90000.0,34,0,0.15
4536,1,14000,A,5.0,MORTGAGE,132000.0,29,1,0.66
4537,0,15000,C,5.0,MORTGAGE,116000.0,33,0,0.25
4538,0,1400,B,11.0,MORTGAGE,50000.0,30,0,0.19
4539,1,2575,C,0.0,RENT,44420.0,35,1,0.85
4540,0,9500,A,2.0,RENT,56400.0,22,0,0.13
4541,0,1000,C,16.0,MORTGAGE,50000.0,30,0,0.35
4542,0,2500,A,1.0,RENT,48000.0,28,0,0.24
4543,0,4800,B,1.0,MORTGAGE,96000.0,24,0,0.14
4544,0,2000,B,3.0,RENT,42000.0,28,0,0.12
4545,1,10000,B,1.0,RENT,40000.0,24,1,0.8
4546,1,24250,C,16.0,RENT,130000.0,50,1,0.96
4547,1,5000,B,6.086331901181525,MORTGAGE,50000.0,24,1,0.87
4548,0,2400,B,5.0,RENT,43000.0,22,0,0.18
4549,1,7750,C,6.086331901181525,RENT,24000.0,29,1,0.93
4550,1,10000,E,0.0,RENT,60000.0,22,1,0.83
4551,1,10000,B,4.0,MORTGAGE,140000.0,25,1,0.89
4552,0,5500,D,3.0,RENT,50052.0,22,0,0.37
4553,1,4800,B,6.086331901181525,RENT,31200.0,22,1,0.8
4554,0,8000,D,10.0,RENT,45000.0,21,0,0.23
4555,1,8875,B,1.0,RENT,23000.0,22,1,0.91
4556,1,10800,B,3.0,MORTGAGE,83000.0,26,1,0.8
4557,0,1500,B,11.0,RENT,27000.0,27,0,0.12
4558,0,5000,B,4.0,OWN,30000.0,27,0,0.19
4559,1,17725,B,14.0,RENT,38220.0,27,1,0.92
4560,0,14000,A,2.0,OWN,40000.0,33,0,0.02
4561,0,7200,B,6.0,MORTGAGE,40000.0,23,0,0.33
4562,0,5600,B,0.0,MORTGAGE,92000.0,26,0,0.11
4563,0,30000,D,4.0,RENT,75000.0,25,0,0.41
4564,0,11500,G,0.0,OWN,27000.0,27,0,0.21
4565,0,3000,C,6.0,MORTGAGE,51000.0,25,0,0.17
4566,0,5000,C,2.0,MORTGAGE,45500.0,27,0,0.19
4567,1,19200,C,9.0,RENT,80000.0,37,1,0.86
4568,1,8000,B,4.0,MORTGAGE,55000.0,22,1,0.71
4569,0,6000,D,5.0,MORTGAGE,73000.0,32,0,0.22
4570,0,20000,B,5.0,OWN,41717.0,22,0,0.23
4571,0,4000,A,6.0,OWN,66480.0,23,0,0.07
4572,1,7000,A,6.086331901181525,OWN,30156.0,29,1,0.85
4573,0,5000,A,1.0,OWN,20000.0,29,0,0.22
4574,1,6000,D,5.0,MORTGAGE,27600.0,24,1,0.86
4575,1,3000,B,4.0,RENT,50000.0,23,1,0.84
4576,1,3200,B,8.0,RENT,37000.0,21,1,0.84
4577,1,11000,C,0.0,RENT,42000.0,23,1,0.96
4578,1,15000,A,18.0,MORTGAGE,126000.0,30,1,0.63
4579,0,1000,B,23.0,MORTGAGE,87000.0,26,0,0.01
4580,0,2400,B,0.0,RENT,100000.0,37,0,0.07
4581,0,6000,D,2.0,RENT,39000.0,22,0,0.15
4582,1,10000,C,0.0,RENT,40000.0,25,1,0.97
4583,0,8000,C,7.0,RENT,30000.0,24,0,0.28
4584,0,7000,A,7.0,OWN,14400.0,36,0,0.12
4585,1,6000,B,2.0,RENT,28800.0,21,1,0.95
4586,1,7500,B,5.0,MORTGAGE,45500.0,31,1,0.64
4587,0,12000,B,8.0,RENT,31200.0,22,0,0.19
4588,0,10000,A,1.0,RENT,62000.0,23,0,0.14
4589,0,7000,A,4.0,RENT,29736.0,31,0,0.16
4590,1,7200,B,6.0,RENT,30000.0,33,1,0.885
4591,0,20000,D,0.0,MORTGAGE,145992.0,26,0,0.17
4592,1,9600,D,4.0,RENT,60000.0,27,1,0.89
4593,0,14400,A,4.0,RENT,85000.0,27,0,0.04
4594,1,16000,D,3.0,MORTGAGE,78500.0,25,1,0.86
4595,0,5000,B,2.0,OWN,25000.0,37,0,0.2
4596,0,22000,A,9.0,MORTGAGE,55920.0,33,0,0.03
4597,1,9250,A,2.0,RENT,67000.0,30,1,0.79
4598,1,15000,B,3.0,RENT,48564.0,30,1,0.72
4599,0,15000,C,11.0,MORTGAGE,100500.0,27,0,0.17
4600,0,13650,D,2.0,RENT,63936.0,28,0,0.12
4601,0,10000,C,6.0,RENT,93000.0,23,0,0.19
4602,1,3200,C,6.0,MORTGAGE,47000.0,31,1,0.88
4603,1,6500,C,9.0,MORTGAGE,63000.0,24,1,0.88
4604,0,3000,B,5.0,RENT,36000.0,31,0,0.24
4605,1,7500,C,0.0,RENT,72000.0,28,1,0.82
4606,0,12000,A,17.0,RENT,29435.0,24,0,0.15
4607,1,10000,C,12.0,OWN,60000.0,22,1,0.85
4608,1,5100,B,6.086331901181525,OWN,33996.0,24,1,0.74
4609,0,1250,B,4.0,OWN,29500.0,36,0,0.14
4610,1,12000,A,6.086331901181525,RENT,31800.0,22,1,0.85
4611,0,5000,B,6.0,RENT,35000.0,38,0,0.15
4612,1,5000,A,0.0,MORTGAGE,66000.0,26,1,0.78
4613,0,16000,B,2.0,MORTGAGE,120000.0,27,0,0.12
4614,1,18000,B,19.0,MORTGAGE,120000.0,23,1,0.71
4615,0,11200,A,9.0,RENT,66000.0,42,0,0.04
4616,0,20000,B,3.0,MORTGAGE,102000.0,26,0,0.21
4617,0,12000,C,12.0,OWN,51000.0,39,0,0.3
4618,0,6500,A,4.0,MORTGAGE,95000.0,25,0,0.04
4619,1,1400,B,17.0,RENT,48000.0,23,1,0.9
4620,1,20000,B,62.0,OWN,80000.0,24,1,0.89
4621,1,24000,D,11.0,MORTGAGE,125000.0,42,1,0.89
4622,0,8000,B,2.0,RENT,115000.0,25,0,0.05
4623,1,10000,D,4.0,MORTGAGE,100000.0,35,1,0.91
4624,0,20000,C,11.0,MORTGAGE,72893.0,25,0,0.19
4625,0,5000,B,8.0,OWN,54000.0,34,0,0.16
4626,0,13000,B,5.0,RENT,70000.0,39,0,0.05
4627,0,13000,B,18.0,MORTGAGE,95000.0,36,0,0.11
4628,0,5000,A,9.0,RENT,70000.0,35,0,0.04
4629,0,2750,D,2.0,RENT,16800.0,23,0,0.25
4630,0,12500,B,0.0,RENT,130000.0,32,0,0.07
4631,0,1000,B,23.0,MORTGAGE,87000.0,26,0,0.01
4632,0,3650,B,14.0,MORTGAGE,105000.0,22,0,0.0
4633,0,15000,C,4.0,MORTGAGE,31200.0,27,0,0.21
4634,0,5000,C,4.0,RENT,27264.0,22,0,0.28
4635,1,1000,B,6.086331901181525,RENT,13728.0,24,1,0.92
4636,0,7750,A,11.0,MORTGAGE,78000.0,22,0,0.06
4637,1,4000,D,1.0,MORTGAGE,49000.0,24,1,0.92
4638,0,14000,A,27.0,OWN,60000.0,22,0,0.1
4639,0,14100,A,6.0,RENT,83203.68,30,0,0.06
4640,1,5000,D,2.0,RENT,39996.0,24,1,0.95
4641,1,9600,D,7.0,RENT,40000.0,25,1,0.75
4642,1,28000,C,1.0,MORTGAGE,160000.0,27,1,0.8
4643,0,6200,A,4.0,RENT,56000.0,23,0,0.11
4644,1,6500,E,0.0,RENT,65000.0,28,1,0.89
4645,0,5600,B,2.0,MORTGAGE,110000.0,32,0,0.11
4646,1,2500,A,3.0,RENT,150000.0,44,1,0.74
4647,1,3000,C,4.0,MORTGAGE,200000.0,26,1,0.94
4648,1,2400,C,0.0,RENT,28800.0,24,1,0.78
